Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2019-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Portugal,PRT,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,3.512870988,2.618286638,2.685178456,2.779387426,2.777357567,2.69057791,2.671080717,2.529385632,2.812222258,1.954602463,1.416527088,1.596891382,1.977341004,1.745055243,2.007455436,2.12657305,1.965046346,2.012519994,1.568595311,1.537019152,1.3061527,1.234978003,1.020205389,1.077384533,0.880601061,1.174864417,1.772935464,2.902907086,2.906666915,2.495053448,2.126915744,2.061991605,1.926572594,1.828138405,1.42006349,1.415122243,1.412686462,1.492955427,1.887839653,1.784058666,1.64101486,1.571022017,1.860038268,2.820684005,3.828184752,3.726198224,3.206290365,2.904382495,3.529004444,3.246803123,2.881276558,2.348120328,2.265053835,2.16777217,2.016609429,2.24811783,2.430963302,
Paraguay,PRY,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,0.004482215,0.00198818,0.225729091,0.061134718,0.014587999,0.005181813,0.002102431,0.005691907,0.031852683,0.022091085,0.002900822,0.006218485,0.005506438,0.000849088,1.98548E-05,,,0.003091984,,0.251135654,0.001704755,0.029043431,0.008968568,0.00098716,0.013481977,0.204921795,0.17245314,0.047143995,0.052533977,0.063307505,0.119552944,0.187703889,0.238677467,0.274666908,0.281077512,0.452608438,0.443543558,0.34533106,0.14192642,0.157085538,0.208553915,0.166822071,0.404296477,0.660276549,0.571097197,0.479962995,0.475038178,0.361033468,0.561888561,1.00306939,0.883402194,0.83256592,0.815221244,0.679057179,0.531226839,0.731371448,0.905178257,
West Bank and Gaza,PSE,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.538528673,3.345422607,3.63756595,2.910873001,1.743321895,1.417050895,4.34298947,3.723181635,7.892184402,7.246557624,9.828923024,6.123563072,13.97942044,12.66364361,9.912116779,8.35860478,6.166838326,,,
Pacific island small states,PSS,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,0.686312165,,,1.308211584,0.786762635,0.56743683,1.016577756,0.636061722,0.834541243,0.426350253,0.347897529,0.419889657,0.419701872,0.141850882,0.098739485,0.164030111,0.086888409,,0.173440054,,,,,0.174206053,0.157158227,0.189591049,0.363347168,0.38484562,,,,,,0.216699295,0.236381064,0.301055688,0.405432856,0.676058382,0.703867616,0.95406582,1.058500868,1.269555377,0.709452892,1.490889673,1.712475812,1.845589444,2.066000936,1.84879163,2.097314676,1.31279505,2.006368467,1.906107996,
Post-demographic dividend,PST,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,6.022396058,5.336862096,5.59953865,5.651081777,5.56896908,5.340247203,5.480153946,5.245739714,5.352119089,4.231985692,3.933777091,4.110715207,4.549117041,3.70839276,3.67921403,3.647220693,3.446278453,3.794584617,4.434393722,3.547923373,3.247513043,3.541150459,3.45491785,3.225277548,2.906606763,2.854261061,3.488528454,3.669963286,3.260770819,2.988900967,2.805774856,2.681402364,2.677507338,3.019081898,2.72219468,2.801429788,2.717589466,2.61972608,2.674110125,2.577809671,2.484195037,2.517410093,2.855546759,3.087336461,3.885518738,4.209156611,4.118112273,3.622417632,4.405035763,4.875185006,4.507722348,4.300335866,4.346711256,3.97152887,3.858443594,3.487572713,3.487069286,
French Polynesia,PYF,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,42.59915256,,,,,,,,,,,0.375011549,0.585558598,0.000252783,0.248136561,0.914291079,0.01577623,0.544090239,1.068139431,0.886697045,0.894074766,0.356977827,,,,,0.428883311,,,,,,,,0.076318649,0.035925853,0.04671212,0.048672212,0.236661942,0.091951017,0.286295312,0.113162559,0.166103011,0.085793405,0.103152583,0.185647191,0.208102022,0.260396077,0.972396931,0.982462122,1.655982072,0.653059432,0.601118875,0.585285244,,,,
Qatar,QAT,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,0.000688535,0.029657873,0.011241451,0.016344794,,,,,,,,,,,,,,0.258881235,0.152593798,0.113929991,0.139121208,0.106245074,0.181348558,0.184409168,0.129187893,,0.101262073,0.110989469,0.11634071,0.066328304,0.110910325,0.043276654,0.024789373,0.138772233,0.089511821,0.129421359,0.408873295,0.133774732,0.265173254,0.345141436,,0.206083811,0.250470196,0.571981585,0.437864935,,0.327540516,
Romania,ROU,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.718534094,4.134575698,3.36503234,4.023530436,3.10246684,3.649978553,3.449258157,3.210097197,4.274748961,4.825193525,5.268286702,6.916012589,4.886361839,4.241974137,4.146605759,4.676621401,3.928915108,5.25412031,5.221563438,4.75440147,3.606313372,4.23982317,4.144365938,3.798832366,3.241491916,2.684797089,2.362156175,2.017959413,2.090657606,2.175174289,
Russian Federation,RUS,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.04646557,11.29266576,16.40107353,11.70775993,9.288116114,7.966165664,7.390020906,6.924857752,7.671375307,6.659825103,8.192272775,8.332337316,5.56703457,5.727562646,5.559745289,4.87196812,5.291321334,4.722102138,4.745758142,6.053587651,6.647704218,6.381463669,5.539640717,
Rwanda,RWA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.44218038,6.338977892,8.801587695,11.82270633,,37.45698745,35.08817596,26.64285847,34.20559631,35.13761598,31.45769231,46.30161042,27.9331116,25.15534274,35.90977382,45.16681828,33.60864786,49.35064126,46.51573076,32.54980382,27.92945111,,,
South Asia,SAS,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,6.011483589,7.022537992,7.790635179,7.971849692,9.083710614,8.850930977,9.552444429,9.717297789,10.6085732,8.852512236,7.946696201,6.69041171,7.791504027,11.10885531,9.860692461,6.802928892,6.573025414,5.504224426,6.197301632,4.967192068,4.678789155,4.477825437,4.609243854,6.732491959,4.932124419,4.577287148,4.589777816,5.013269861,4.618963579,4.724840773,3.797697556,3.072468816,3.113440473,3.004654114,2.785974835,2.468274402,2.016831396,2.201736085,2.252912646,2.45251986,3.267100784,3.074423488,4.613730654,6.107548545,6.423215489,6.41591541,5.277873196,5.267262998,5.94822866,3.351846175,2.974117212,2.649346108,2.848722663,2.844053781,2.84687501,3.593538385,3.192885757,
Saudi Arabia,SAU,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,0.040030314,0.033252926,,,,,0.008631066,0.015096723,0.008755261,0.0115923,0.149218617,0.080999717,0.060083757,0.024360528,0.025668368,,,0.116943755,,,0.732151804,0.834330299,0.491007478,0.242750346,0.548851562,0.429968062,0.346686956,0.567217625,0.304958406,,0.507089276,0.262574488,0.147164016,0.201693533,0.223275991,0.182707717,0.172800798,0.137293785,0.219532433,0.283587719,0.221986187,0.232499732,0.154654215,0.122271232,0.138455596,0.403127249,0.769034983,1.307540253,1.393314833,1.412156996,1.181235248,
Sudan,SDN,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,0.148901923,0.333055812,0.659834601,0.846223936,0.530435561,0.439985815,0.44624841,0.391771982,0.36530193,0.313522278,0.247636308,0.398721407,0.594640192,0.817880737,,0.260395307,0.676314671,0.535862477,0.453468343,0.473417915,,0.294219632,0.431961687,,,,,,,0.258963509,0.224328723,0.311274849,0.39427694,0.407342926,0.829249148,0.416391063,1.338672248,0.479221768,0.184037761,0.345930075,0.420397658,0.605896446,0.408266705,0.354091354,,0.668513824,0.250225652,0.238306103,0.440933815,,,,,,,,
Senegal,SEN,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,5.520834165,6.186491614,8.446517756,8.657930044,7.574964418,8.023392721,7.301673196,9.87352118,9.282659208,12.74016674,10.24895354,13.40746166,28.61797296,24.01623822,,11.9494346,18.07621275,16.59015428,19.97492906,14.12979452,,,,,11.39409561,8.214669766,,10.23792266,9.323738279,8.884633207,12.35442593,11.03060252,7.2043048,,12.46856122,12.99722622,8.292683128,9.827612945,4.752454416,4.483579338,5.916592891,3.367048489,3.869779199,2.807991273,6.930140035,4.132763547,4.251155102,3.374436184,3.91031546,4.10957759,4.765304727,4.750288992,5.2903488,9.010603488,7.646160261,8.688078603,8.262660451,
Singapore,SGP,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,1.43040032,1.647547523,1.460921268,1.498563437,1.780616246,1.769105115,1.998121494,1.444764927,1.608270219,1.252713559,1.045504965,1.208003221,0.878873096,1.023244343,1.364488141,1.945788453,2.392718899,2.30880688,2.461353469,2.14074221,2.224324333,2.690782986,2.166568309,2.155412847,1.797375613,1.596135912,2.695714556,2.533985777,1.553360421,1.475192782,1.557278589,1.457293116,1.399073724,1.982272893,1.641562163,1.728333802,1.322567634,1.286359155,1.135501301,1.172381836,1.096132304,1.08302983,1.197953611,1.062588815,1.377584223,1.699811238,1.381053376,1.215301713,1.205765462,1.212816762,1.071098061,1.24094306,1.2083232,1.292808404,1.140452153,1.069063025,0.883191872,
Solomon Islands,SLB,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,1.705460208,1.90013033,1.13082481,2.108085283,0.400253782,0.238376953,0.105405298,0.060779997,0.02190105,0.011073343,0.046181602,0.002935657,0.00940338,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018453735,,0.18405956,0.543644731,0.233847121,0.362529669,0.712019571,0.163402897,4.251756842,3.800278073,
Sierra Leone,SLE,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,19.99284538,17.84714437,,,,,,,,15.3661235,14.29434615,14.26684363,14.17717342,6.652298516,,,,,,,30.42066249,36.114271,,,,,,,,,,,,,,,,1.358062842,,0.115001779,,,,,,,,,,,,86.41961712,0.988737483,0.522503239,9.236074098,,
El Salvador,SLV,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,0.080108865,0.100375638,0.16304104,0.169312953,0.415024893,0.621608472,0.918532109,1.033664307,1.02446484,0.941845054,1.170310936,1.382913136,0.976518624,0.926636845,0.983737319,1.501807305,1.129954878,2.563748809,2.421220947,2.243565867,2.134328712,2.08071492,2.215756371,1.110651503,2.279493168,2.222984209,3.032377027,2.706333849,2.576565347,2.657082033,2.718926706,2.488788253,2.860287518,2.195312312,1.887708907,2.354021952,2.498873158,1.072049517,1.091853996,1.155881018,1.315348849,1.347017811,1.44977204,1.861500854,2.010145792,1.751507888,1.317821941,1.759476419,2.057640236,1.810581127,1.37677785,1.542457315,1.238954201,1.12837487,1.161141104,1.267487773,
San Marino,SMR,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,0.099272485,,,,0.143644186,,,,0.114623152,0.310060242,0.005478576,0.016312466,0.040926594,0.013857739,0.03273958,0.072541531,0.00485377,0.06444351,0.011944711,0.019615433,0.036151124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.779403648,,,,14.8396142,14.25536964,10.43476825,12.60614095,15.59161045,14.15305898,12.14788236,,10.89685246,9.202197143,11.29448292,10.29455975,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,10.59472971,11.46617991,12.30478547,12.36706516,8.934128031,7.792968549,,4.264584027,,,,,,,,,,,,,,,8.422224231,7.076119376,6.98068892,10.912387,7.94049129,12.52227425,8.414814964,10.37733519,,,14.62307003,13.98774676,15.2076587,12.14802642,13.44871239,13.65386085,12.91025517,13.79809716,13.23454247,,,13.68940158,,
South Sudan,SSD,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,10.58401521,11.45505499,12.2963997,12.35658532,8.932032737,7.791119887,,4.261700144,,,,,,,,,,,,,,,8.409613834,7.065440781,6.969589382,10.89544929,7.928967594,12.50407632,8.402223334,10.36197451,,,14.60136879,13.97040774,15.18611757,12.14802642,13.4321123,13.63668736,12.89354057,13.78047583,13.21690339,,,13.66869443,,
Small states,SST,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,1.623574679,3.082790359,3.437584011,2.428794584,,,,,,,,,,,,,,7.793395793,7.045342119,7.305365725,7.963809482,8.035640867,3.672507077,4.360106653,7.196144632,,2.440004884,1.63737634,3.51345769,3.410591965,3.160132328,3.13345552,3.491558946,3.590413122,4.115927401,4.672009057,5.483904843,4.677973043,5.33962394,5.463511198,,4.830850153,4.617949834,5.36733772,5.208042218,,3.40097504,
Sao Tome and Principe,STP,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014654559,0.001067616,,0.000316795,0.089584248,0.086319817,,0.019846252,0.016889563,0.021742239,0.014636569,0.179058446,0.1204369,1.138037819,0.133214472,1.31007932,1.100646615,3.156887598,1.690426863,
Suriname,SUR,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,157.8879789,,,80.61990231,,,,,,,,87.87440472,84.15603182,,,,,,,,,,,,,,3.663745058,9.57288789,8.239225918,8.954867047,12.23808831,,8.947911708,10.93821068,9.908194949,16.3361693,66.49254202,0.012927122,0.039163742,0.043521957,0.186358015,0.101216138,0.181339482,0.146094386,0.227621019,0.350272925,0.302921501,0.264139279,0.256200615,0.360168964,0.430536275,0.369679086,0.34343457,0.310691034,0.46717654,1.067511728,1.515188075,
Slovak Republic,SVK,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.446167504,3.621056615,5.243341278,4.308720622,3.642817189,3.455446555,3.429634155,3.459744755,3.091598048,2.427105833,2.871011656,2.547632674,3.628175929,2.783750165,2.447676954,2.362988551,3.029268017,2.995768911,3.115342505,2.233507337,2.258442891,2.083193897,1.736975022,2.054925495,2.0394598,
Slovenia,SVN,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.023861749,2.922354916,,3.373214656,3.316961913,3.943703829,3.670934293,3.776479415,4.205322158,4.263132532,3.751444585,3.734207154,4.156702928,4.438609045,5.488698,5.144625244,4.116992969,3.272631248,4.380796359,4.697562322,4.536250228,4.372032798,4.175895192,4.200519078,3.866675664,3.818315761,3.992617744,
Sweden,SWE,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,8.903930423,12.87121606,13.23767616,13.32400621,8.480885079,10.76118589,11.78849957,11.41317632,9.691910721,6.116948892,9.025882953,8.3502304,7.983914408,7.520828338,4.785629877,4.345382269,4.233659397,4.554359922,4.590855927,4.277486209,3.872184476,4.227082583,4.20508118,3.934411345,3.419546474,3.221775599,3.444958059,3.590294183,3.448848388,3.247181339,3.271578101,3.173717051,2.944869386,2.940004243,2.675564055,2.88049871,2.566061054,2.563513428,2.38430989,2.496012289,2.448711741,2.355239461,2.67897021,3.112123824,3.894505995,3.906817206,4.027861138,3.749865796,4.855522083,5.261003859,5.336753058,4.71536141,4.721803509,4.054572219,4.043130754,4.70222889,4.569268565,
Eswatini,SWZ,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433104637,0.448675598,0.235797142,0.198436838,0.211854316,0.440853883,0.238251564,0.541315016,,,,,,4.283214341,2.24500708,0.174119276,0.122704675,0.209380003,,
Sint Maarten (Dutch part),SXM,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,4.45338981,5.945463499,3.676222922,2.539894402,4.303407791,6.797732301,5.779018513,7.292471875,6.374202882,4.350670643,2.150781724,0.315331803,0.648797877,0.087549793,0.032206282,0.96183939,0.156760967,0.225796074,0.302805926,0.254199433,0.261802756,0.086888027,0.215949965,0.209616483,0.067731876,0.320388151,0.100496057,0.010159889,0.012243187,0.023009511,0.023207618,0.007591011,0.000487826,0.001996892,0.012110086,0.017029127,0.010964849,0.003981936,,0.053264997,0.017518003,0.114571553,0.024540818,0.0116484,0.009084306,0.024058937,0.273337666,0.206228143,
Syrian Arab Republic,SYR,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,2.964495244,1.647613932,1.197287806,1.496734151,2.238357171,2.006219812,1.174249196,1.699196617,1.073098255,1.46548629,1.445806433,1.219011651,2.944783574,4.235363736,,1.532685029,0.964608966,,1.451646974,,,0.785458474,0.759125277,1.0229744,1.950686481,1.074500554,0.019509301,0.043807538,0.827703116,0.86921281,1.062860102,1.259548817,1.153478909,1.169467253,4.091356204,2.207145809,2.663670337,,,,,,,,,
Turks and Caicos Islands,TCA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017256629,0.138221593,0.000211656,0.082216528,0.079685635,0.000916893,,,,,,,1.036435389,0.099482159,,,,,,,
Chad,TCD,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,0.90020648,1.016183416,0.712757781,1.00639438,0.745506342,0.606208598,0.121816651,0.703119343,0.219049088,0.159456624,0.527118207,0.512918216,0.2817216,0.823365896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,2.898019713,2.643287497,2.183769949,3.287204786,3.995604762,3.095893132,2.445025148,2.021712693,1.989181294,1.790258362,1.927752576,2.234531856,2.054354604,2.155080492,2.163961232,2.037363322,2.09395518,2.026585575,1.869585361,1.938092066,2.225603631,2.237119247,2.702807559,2.596704627,2.201733693,1.828589325,2.121626326,2.276140407,1.981658425,2.018037729,1.894166604,1.97116832,1.875840466,1.957339237,,
Europe & Central Asia (IDA & IBRD countries),TEC,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.165068207,9.144393506,11.10325103,8.919721451,6.984203945,6.869275736,6.266789387,5.708247865,6.301711704,5.873304149,7.228625079,7.056243009,5.511516789,5.305346489,5.777173031,5.694513067,5.722383972,5.17062278,4.975792906,5.620619795,5.821336331,5.989205092,5.347839052,
Togo,TGO,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,11.81334884,24.01230345,26.22995982,33.03516365,42.66385336,38.53432835,,29.73323325,24.878228,30.74656055,37.56879686,47.14816656,76.70657314,65.50584077,52.88852904,48.93827771,39.23163096,46.72193547,40.35782023,50.78374498,,42.07586811,,,48.42059066,46.05944228,50.1402642,53.40757859,44.66087401,49.27618759,,,42.14040045,32.14371778,36.49936383,34.65492366,40.16511923,26.64773467,25.50579161,20.5086836,16.74169405,9.241360669,12.69167017,10.26854914,,12.79528529,18.35588297,19.40715197,13.04951846,14.20614252,14.87553471,19.06032813,19.95182476,16.79390712,14.82448678,11.83269652,,
Thailand,THA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,7.801946036,8.291808249,8.6909147,10.90119561,11.83274968,16.41260861,13.48055736,14.23434516,14.6224646,14.20470763,10.86324836,9.020905946,9.261918705,7.426509029,7.173376776,9.282042306,11.21391213,11.60306552,13.5968226,8.199546646,6.846160186,5.616156308,4.520742747,4.436392308,2.177550215,1.581764315,,1.414602759,1.039175126,0.685890994,0.595258983,0.52797609,0.534939068,0.640318693,0.697647193,0.961632852,1.049686339,1.013445072,1.158088268,1.072576694,1.122617724,0.99624516,1.153222492,1.245272203,1.514811234,1.802464531,1.327857236,1.106694267,1.322703584,1.428124529,1.359797274,1.305906716,1.33480472,1.159468744,1.244410079,,1.61018985,
Tajikistan,TJK,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.87627848,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29128786,1.551928575,0.717623309,0.399116593,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,20.37086602,22.36101273,19.03969114,18.88181014,18.5367332,18.87298637,19.75457841,18.57418451,18.11955645,16.86826532,15.41517681,17.35828787,18.09908649,16.53864472,15.62793681,13.94758434,12.84980296,12.71258975,12.46706673,11.07693399,11.22016251,11.51921487,10.58371005,11.09162951,10.97838972,11.28827528,12.92196,12.9148839,12.60486873,11.86735086,10.47586291,9.423528081,9.116588131,10.03371741,9.220923707,9.142695212,9.199906801,8.818344389,8.997867551,7.976125987,8.164952445,8.05998899,9.63787774,10.12756325,11.61588223,12.89441492,11.33179126,11.25781266,13.51922487,13.79333622,12.52350711,12.19071485,12.19198388,11.10640171,11.29925508,12.26378567,12.05940173,
Timor-Leste,TLS,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000143426,0,,,,,,,,0.041038073,,,,0.276715778,,
Middle East & North Africa (IDA & IBRD countries),TMN,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,4.426109766,,,5.593968504,,5.391355911,4.878604651,4.874539549,4.785482584,3.947123237,3.451187945,5.82290849,5.49521495,5.277681937,5.336420419,,,,,,,,,,,,,,,,,,,,2.533232134,2.35833017,2.622915441,1.90288472,1.90403783,1.845932552,2.131885673,1.841694874,4.018598442,2.317064526,,,2.093804785,2.491657343,2.793884395,,2.710336012,2.865333001,,,,,
Tonga,TON,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,0,,,,,0,,,,,0.013931596,,,,,,,0.057308888,0.119905783,0.429879869,0.214986256,,,,,0,0,,0.123631681,0.584910098,0.469642588,0.154851855,1.445730706,19.7321675,1.548850274,1.504042799,2.178753129,2.497059863,3.341245735,1.408529322,,,,,
South Asia (IDA & IBRD),TSA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,6.011483589,7.022537992,7.790635179,7.971849692,9.083710614,8.850930977,9.552444429,9.717297789,10.6085732,8.852512236,7.946696201,6.69041171,7.791504027,11.10885531,9.860692461,6.802928892,6.573025414,5.504224426,6.197301632,4.967192068,4.678789155,4.477825437,4.609243854,6.732491959,4.932124419,4.577287148,4.589777816,5.013269861,4.618963579,4.724840773,3.797697556,3.072468816,3.113440473,3.004654114,2.785974835,2.468274402,2.016831396,2.201736085,2.252912646,2.45251986,3.267100784,3.074423488,4.613730654,6.107548545,6.423215489,6.41591541,5.277873196,5.267262998,5.94822866,3.351846175,2.974117212,2.649346108,2.848722663,2.844053781,2.84687501,3.593538385,3.192885757,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,10.58401521,11.45505499,12.2963997,12.35658532,8.932032737,7.791119887,,4.261700144,,,,,,,,,,,,,,,8.409613834,7.065440781,6.969589382,10.89544929,7.928967594,12.50407632,8.402223334,10.36197451,,,14.60136879,13.97040774,15.18611757,12.14802642,13.4321123,13.63668736,12.89354057,13.78047583,13.21690339,,,13.66869443,,
Trinidad and Tobago,TTO,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,0.467844379,0.460722715,0.692006096,0.468750067,0.454109327,0.457931675,0.20728915,0.173190729,0.121270537,0.085205494,0.036870996,0.073296362,0.054559601,0.025609371,0.183901268,0.154533833,0.249333934,0.325244175,0.48436055,0.662248497,0.645302139,0.745790667,0.520171993,0.065684121,0.090923893,0.117752423,0.092920689,0.220940718,0.351522715,0.400553642,0.461324483,0.278503868,0.146669702,0.150702586,0.206516782,0.190922536,0.228435051,0.418131304,0.318415221,2.843796686,2.928408288,2.475637741,0.308860559,0.417436215,0.37568597,0.748126923,0.514095285,3.465708995,,,,
Tunisia,TUN,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,22.83181299,22.07573055,24.03711366,30.50003959,26.21205135,22.90653763,20.92177192,17.39273942,18.99413382,16.59331109,11.64742861,10.92356403,15.0219152,16.00967318,10.20149598,7.490986999,5.669540485,3.70448745,3.616305034,2.679746007,2.901815913,2.770363392,2.679136669,2.509467766,2.528294786,2.144315973,2.618691599,2.606008836,1.648543258,1.062706427,1.2940622,1.447956402,1.347783395,1.719873468,1.593112482,1.246346774,1.242890021,1.360841373,1.541539917,1.394542072,1.387314756,1.339135856,1.070744226,1.153360371,1.241256741,1.370803671,1.721358146,1.246428173,1.563982246,1.653008788,1.691531663,1.501319057,1.593831436,1.402094444,1.626263049,1.823963802,,
Turkey,TUR,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,6.580242743,4.434424187,5.904162898,7.601802592,14.05129173,6.743267057,7.738967239,6.901905445,7.579193312,6.003334708,4.395458226,4.22966401,7.236345243,8.366811017,6.394864309,8.220116146,5.703538799,6.364191176,7.034407167,4.571261078,3.646737178,4.459492261,4.446519638,4.30408872,4.6515312,3.825298242,5.16162399,5.689451033,4.34946657,3.320972936,2.863909135,2.540370718,2.601665699,3.26172031,3.041991844,3.022378113,2.8716827,2.776502864,2.568566743,2.195561704,2.003286286,1.993123587,2.167207345,2.461801177,3.309864888,3.489554596,3.398152268,3.211964871,4.415638822,4.21410152,4.289257208,4.509272351,4.107116051,3.95000239,3.885172386,4.298838979,4.321441623,
